T,D,PDOP,acc_x,acc_y,acc_z,acc_z_,altitude,amp_pitch,amp_roll,cadence,d_stroke,gpsTimeAccuracyNs,gpstimeUs,gyro_x,gyro_y,gyro_z,heading,latitude,longitude,motif_id,nSat,pic_acc,pic_down,pitch,roll,speed,speed_gps,speed_i,t_acc,t_down,yaw,time
1129.366943,2059.18415,0.950469553,3.35365534,2.52225423,9.25759792,-0.552402198,2.36214089,1.22629314,8.01315413,50.1878354,1.19656605,21,1771147754326108,-1.30201622,-1.22145276,-10.6367286,91.2472,49.1842766,-0.344073722,841,30,8.4860754,-1.70140576,0.445538961,-0.262532661,5.33809509,2.09147048,6.53290354,0.855279052,0.161203217,1.66426324,2026-02-15T09:29:14.326Z
1129.376953,2059.18955,0.955152869,2.95689702,1.43604231,10.2067232,0.396722913,2.36354589,1.23126713,8.04172265,50.3485355,1.19984884,21,1771147754337816,-0.419294527,-1.66103041,-10.5769079,91.2532883,49.1842766,-0.344073593,841,30,8.51151848,-1.71105206,0.459935175,-0.253930231,5.36562955,2.24278998,6.64159561,0.844695232,0.16077248,1.55829824,2026-02-15T09:29:14.337Z
1129.386963,2059.19498,0.959869325,2.72191405,0.697835505,9.70802021,-0.101980217,2.36496091,1.23624112,8.07029116,50.5092356,1.20313163,21,1771147754349607,0.812906866,-1.79682969,-10.7470162,91.2594223,49.1842766,-0.344073463,841,30,8.53696156,-1.72069824,0.47720695,-0.255890372,5.39339859,2.39517641,6.73520173,0.834111412,0.160341744,1.45178346,2026-02-15T09:29:14.349Z
1129.396973,2059.2004,0.964576483,2.65073609,0.352938771,9.14495659,-0.665043473,2.36637306,1.24121511,8.09885967,50.6699357,1.20641442,21,1771147754361375,1.4019216,-2.02670533,-11.3544956,91.2655487,49.1842766,-0.344073333,841,30,8.56240559,-1.73034453,0.496304852,-0.266950843,5.42115383,2.54726696,6.81969315,0.823527591,0.159911007,1.34138667,2026-02-15T09:29:14.361Z
1129.406982,2059.2058,0.969259799,2.7929101,1.83155072,9.49289608,-0.31710422,2.36777782,1.2461891,8.12742818,50.8306358,1.2096972,21,1771147754373083,2.09655896,-1.96438655,-11.954472,91.271637,49.1842766,-0.344073204,841,30,8.58784866,-1.73999071,0.516241056,-0.284423797,5.44880747,2.69858313,6.901051,0.812943771,0.15948027,1.22495759,2026-02-15T09:29:14.373Z
1129.416992,2059.21119,0.973943055,3.12011147,1.90367711,9.3851099,-0.424890667,2.36918283,1.2511631,8.1559967,50.991336,1.21297999,21,1771147754384791,1.42108862,-1.49492179,-12.110286,91.2777252,49.1842766,-0.344073075,841,30,8.61329269,-1.74963689,0.533518433,-0.30199158,5.47650041,2.84989929,6.9869894,0.802359951,0.159049533,1.10475043,2026-02-15T09:29:14.384Z
1129.427002,2059.21659,0.978287578,3.21190262,-0.111820579,9.35596466,-0.454035819,2.37049866,1.25613709,8.18456521,51.1520361,1.21626278,21,1771147754396279,0.837883235,-1.01631779,-12.0915715,91.2436066,49.1842766,-0.344072947,841,30,8.63873577,-1.75928319,0.546060051,-0.313272583,5.5042324,2.99650455,7.08411366,0.79177613,0.158618796,0.983859292,2026-02-15T09:29:14.396Z
1129.437012,2059.22198,0.979994774,3.19048619,-0.616229177,10.3424215,0.532420874,2.37112069,1.26111108,8.21313372,51.3127362,1.21954557,21,1771147754406038,2.81919438,-0.610323846,-12.3428621,90.8964844,49.1842766,-0.344072823,841,30,8.66417885,-1.76892936,0.554183354,-0.331549808,5.53200322,3.10642767,7.18384594,0.78119231,0.158188059,0.86180509,2026-02-15T09:29:14.406Z
1129.447021,2059.22738,0.980000019,2.98914909,0.451410532,9.69082928,-0.11917071,2.37129498,1.26608507,8.24170223,51.4734363,1.22282836,21,1771147754414684,4.6305126,-0.801077563,-12.9577384,90.347374,49.1842766,-0.344072702,841,30,8.68962288,-1.77857566,0.561234419,-0.368770779,5.55981264,3.19267893,7.28208908,0.77060849,0.157757322,0.735422513,2026-02-15T09:29:14.414Z
1129.457031,2059.23277,0.980000019,2.91693425,1.73946011,8.96458721,-0.84541297,2.37146783,1.27105906,8.27027075,51.6341364,1.22611115,21,1771147754423325,3.81814503,-0.982174404,-13.3905263,89.7976303,49.1842766,-0.344072581,841,30,8.71506596,-1.78822184,0.570142856,-0.41096882,5.58766048,3.27885723,7.37238753,0.760024669,0.157326585,0.603807631,2026-02-15T09:29:14.423Z
1129.467041,2059.23817,0.980000019,2.96834922,1.73501599,9.19336128,-0.616638899,2.37164068,1.27603305,8.29883926,51.7948366,1.22939394,21,1771147754431968,0.845420171,-0.793733501,-13.2012818,89.2478943,49.1842766,-0.344072459,841,30,8.74050903,-1.79786801,0.579012804,-0.434249436,5.61554652,3.36503553,7.45946487,0.749440849,0.156895849,0.470979251,2026-02-15T09:29:14.431Z
1129.476929,2059.24356,0.980000019,2.82315254,0.501843214,8.81190681,-0.998093247,2.37181354,1.28100704,8.32740777,51.9555367,1.23267673,21,1771147754440610,-2.25982307,-0.766257515,-12.789903,88.6981506,49.1842766,-0.344072338,841,30,8.76595306,-1.80751431,0.586900426,-0.427109113,5.6434706,3.45121384,7.54884794,0.738857029,0.156465112,0.339563763,2026-02-15T09:29:14.440Z
1129.486938,2059.24896,0.980000019,2.74708223,-1.51799452,8.8169117,-0.99308908,2.37198639,1.28598103,8.35597628,52.1162368,1.23595951,21,1771147754449251,-2.38667304,-0.338375175,-12.8222828,88.1484146,49.1842766,-0.344072217,841,30,8.79139614,-1.81716049,0.592420268,-0.403900099,5.6714325,3.53739238,7.63135025,0.728273209,0.156034375,0.211627907,2026-02-15T09:29:14.449Z
1129.496948,2059.25435,0.980000019,2.43742156,-1.53465652,9.8063879,-0.0036128955,2.372159,1.29095502,8.3845448,52.2769369,1.2392423,21,1771147754457893,2.01506431,0.136580097,-13.3688439,87.5986557,49.1842766,-0.344072096,841,30,8.81684017,-1.82680678,0.593430592,-0.402022646,5.69943273,3.62357283,7.71058002,0.717689388,0.155603638,0.0808026877,2026-02-15T09:29:14.457Z
1129.506958,2059.25978,0.980000019,2.22816539,-0.948081255,10.0738134,0.263813198,2.37233329,1.29592901,8.41311331,52.437637,1.24252509,21,1771147754466597,9.82254187,-0.365118863,-13.8067861,87.0450363,49.1842766,-0.344071974,841,30,8.84228325,-1.83645296,0.594569731,-0.461115027,5.72766825,3.71036029,7.77815744,0.707105568,0.155172901,-0.0549407645,2026-02-15T09:29:14.466Z
1129.516968,2059.26521,0.980000019,1.84870756,-1.00492167,9.8598423,0.0498422161,2.37250686,1.300903,8.44168182,52.5983372,1.24580788,21,1771147754475283,17.874233,-0.675619941,-13.93477,86.492485,49.1842766,-0.344071853,841,30,8.86772633,-1.84609914,0.599766835,-0.599424617,5.75588667,3.79697967,7.83782187,0.696521748,0.154742164,-0.193512597,2026-02-15T09:29:14.475Z
1129.526978,2059.2706,0.980000019,1.73473775,-0.503485143,9.19564629,-0.61435461,2.37267971,1.30587699,8.47025033,52.7590373,1.24909067,21,1771147754483925,25.4677794,-0.792881009,-14.0091507,85.942749,49.1842766,-0.344071732,841,30,8.89317036,-1.85574543,0.607101604,-0.81588623,5.78399896,3.88315797,7.88351555,0.685937927,0.154311427,-0.333095526,2026-02-15T09:29:14.483Z
1129.536987,2059.276,0.980000019,1.97416627,-0.870089114,9.3748579,-0.435142517,2.37285256,1.31085098,8.49881885,52.9197374,1.25237346,21,1771147754492567,30.9678263,-0.598081618,-13.9811031,85.393013,49.1842766,-0.344071611,841,30,8.91861343,-1.86539161,0.61404935,-1.09779693,5.81214847,3.96933603,7.92492759,0.675354107,0.15388069,-0.472910217,2026-02-15T09:29:14.492Z
